sample_id,class_id,action_name,user_id,trial_id,depth_color_path,imu_path,ir_path,radar_path,skeleton_path,thermal_path
train__c37__user7__4-1-2,37,Take_medicine,user7,4-1-2,Depth_Color/37_Take_medicine/user7/4-1-2,IMU/37_Take_medicine/user7/4-1-2,IR/37_Take_medicine/user7/4-1-2,Radar/37_Take_medicine/user7/4-1-2,Skeleton/37_Take_medicine/user7/4-1-2,Thermal/37_Take_medicine/user7/4-1-2
train__c37__user7__4-1-3,37,Take_medicine,user7,4-1-3,Depth_Color/37_Take_medicine/user7/4-1-3,IMU/37_Take_medicine/user7/4-1-3,IR/37_Take_medicine/user7/4-1-3,Radar/37_Take_medicine/user7/4-1-3,Skeleton/37_Take_medicine/user7/4-1-3,Thermal/37_Take_medicine/user7/4-1-3
train__c37__user8__7-1-1,37,Take_medicine,user8,7-1-1,Depth_Color/37_Take_medicine/user8/7-1-1,IMU/37_Take_medicine/user8/7-1-1,IR/37_Take_medicine/user8/7-1-1,Radar/37_Take_medicine/user8/7-1-1,Skeleton/37_Take_medicine/user8/7-1-1,Thermal/37_Take_medicine/user8/7-1-1
train__c37__user8__7-1-2,37,Take_medicine,user8,7-1-2,Depth_Color/37_Take_medicine/user8/7-1-2,IMU/37_Take_medicine/user8/7-1-2,IR/37_Take_medicine/user8/7-1-2,Radar/37_Take_medicine/user8/7-1-2,Skeleton/37_Take_medicine/user8/7-1-2,Thermal/37_Take_medicine/user8/7-1-2
train__c37__user8__7-1-3,37,Take_medicine,user8,7-1-3,Depth_Color/37_Take_medicine/user8/7-1-3,IMU/37_Take_medicine/user8/7-1-3,IR/37_Take_medicine/user8/7-1-3,Radar/37_Take_medicine/user8/7-1-3,Skeleton/37_Take_medicine/user8/7-1-3,Thermal/37_Take_medicine/user8/7-1-3
train__c37__user8__7-2-1,37,Take_medicine,user8,7-2-1,Depth_Color/37_Take_medicine/user8/7-2-1,IMU/37_Take_medicine/user8/7-2-1,IR/37_Take_medicine/user8/7-2-1,Radar/37_Take_medicine/user8/7-2-1,Skeleton/37_Take_medicine/user8/7-2-1,Thermal/37_Take_medicine/user8/7-2-1
train__c37__user8__7-2-2,37,Take_medicine,user8,7-2-2,Depth_Color/37_Take_medicine/user8/7-2-2,IMU/37_Take_medicine/user8/7-2-2,IR/37_Take_medicine/user8/7-2-2,Radar/37_Take_medicine/user8/7-2-2,Skeleton/37_Take_medicine/user8/7-2-2,Thermal/37_Take_medicine/user8/7-2-2
train__c37__user8__7-2-3,37,Take_medicine,user8,7-2-3,Depth_Color/37_Take_medicine/user8/7-2-3,IMU/37_Take_medicine/user8/7-2-3,IR/37_Take_medicine/user8/7-2-3,Radar/37_Take_medicine/user8/7-2-3,Skeleton/37_Take_medicine/user8/7-2-3,Thermal/37_Take_medicine/user8/7-2-3
train__c37__user9__6-2-1,37,Take_medicine,user9,6-2-1,Depth_Color/37_Take_medicine/user9/6-2-1,IMU/37_Take_medicine/user9/6-2-1,IR/37_Take_medicine/user9/6-2-1,Radar/37_Take_medicine/user9/6-2-1,Skeleton/37_Take_medicine/user9/6-2-1,Thermal/37_Take_medicine/user9/6-2-1
train__c37__user9__6-2-2,37,Take_medicine,user9,6-2-2,Depth_Color/37_Take_medicine/user9/6-2-2,IMU/37_Take_medicine/user9/6-2-2,IR/37_Take_medicine/user9/6-2-2,Radar/37_Take_medicine/user9/6-2-2,Skeleton/37_Take_medicine/user9/6-2-2,Thermal/37_Take_medicine/user9/6-2-2
train__c37__user9__6-2-3,37,Take_medicine,user9,6-2-3,Depth_Color/37_Take_medicine/user9/6-2-3,IMU/37_Take_medicine/user9/6-2-3,IR/37_Take_medicine/user9/6-2-3,Radar/37_Take_medicine/user9/6-2-3,Skeleton/37_Take_medicine/user9/6-2-3,Thermal/37_Take_medicine/user9/6-2-3
train__c37__user9__7-1-1,37,Take_medicine,user9,7-1-1,Depth_Color/37_Take_medicine/user9/7-1-1,IMU/37_Take_medicine/user9/7-1-1,IR/37_Take_medicine/user9/7-1-1,Radar/37_Take_medicine/user9/7-1-1,Skeleton/37_Take_medicine/user9/7-1-1,Thermal/37_Take_medicine/user9/7-1-1
train__c37__user9__7-1-2,37,Take_medicine,user9,7-1-2,Depth_Color/37_Take_medicine/user9/7-1-2,IMU/37_Take_medicine/user9/7-1-2,IR/37_Take_medicine/user9/7-1-2,Radar/37_Take_medicine/user9/7-1-2,Skeleton/37_Take_medicine/user9/7-1-2,Thermal/37_Take_medicine/user9/7-1-2
train__c37__user9__7-1-3,37,Take_medicine,user9,7-1-3,Depth_Color/37_Take_medicine/user9/7-1-3,IMU/37_Take_medicine/user9/7-1-3,IR/37_Take_medicine/user9/7-1-3,Radar/37_Take_medicine/user9/7-1-3,Skeleton/37_Take_medicine/user9/7-1-3,Thermal/37_Take_medicine/user9/7-1-3
train__c37__user16__6-2-1,37,Take_medicine,user16,6-2-1,Depth_Color/37_Take_medicine/user16/6-2-1,IMU/37_Take_medicine/user16/6-2-1,IR/37_Take_medicine/user16/6-2-1,Radar/37_Take_medicine/user16/6-2-1,Skeleton/37_Take_medicine/user16/6-2-1,Thermal/37_Take_medicine/user16/6-2-1
train__c37__user16__6-2-2,37,Take_medicine,user16,6-2-2,Depth_Color/37_Take_medicine/user16/6-2-2,IMU/37_Take_medicine/user16/6-2-2,IR/37_Take_medicine/user16/6-2-2,Radar/37_Take_medicine/user16/6-2-2,Skeleton/37_Take_medicine/user16/6-2-2,Thermal/37_Take_medicine/user16/6-2-2
train__c37__user16__6-2-3,37,Take_medicine,user16,6-2-3,Depth_Color/37_Take_medicine/user16/6-2-3,IMU/37_Take_medicine/user16/6-2-3,IR/37_Take_medicine/user16/6-2-3,Radar/37_Take_medicine/user16/6-2-3,Skeleton/37_Take_medicine/user16/6-2-3,Thermal/37_Take_medicine/user16/6-2-3
train__c37__user17__4-1-1,37,Take_medicine,user17,4-1-1,Depth_Color/37_Take_medicine/user17/4-1-1,IMU/37_Take_medicine/user17/4-1-1,IR/37_Take_medicine/user17/4-1-1,Radar/37_Take_medicine/user17/4-1-1,Skeleton/37_Take_medicine/user17/4-1-1,Thermal/37_Take_medicine/user17/4-1-1
train__c37__user17__4-1-2,37,Take_medicine,user17,4-1-2,Depth_Color/37_Take_medicine/user17/4-1-2,IMU/37_Take_medicine/user17/4-1-2,IR/37_Take_medicine/user17/4-1-2,Radar/37_Take_medicine/user17/4-1-2,Skeleton/37_Take_medicine/user17/4-1-2,Thermal/37_Take_medicine/user17/4-1-2
train__c37__user17__4-1-3,37,Take_medicine,user17,4-1-3,Depth_Color/37_Take_medicine/user17/4-1-3,IMU/37_Take_medicine/user17/4-1-3,IR/37_Take_medicine/user17/4-1-3,Radar/37_Take_medicine/user17/4-1-3,Skeleton/37_Take_medicine/user17/4-1-3,Thermal/37_Take_medicine/user17/4-1-3
train__c37__user18__7-1-1,37,Take_medicine,user18,7-1-1,Depth_Color/37_Take_medicine/user18/7-1-1,IMU/37_Take_medicine/user18/7-1-1,IR/37_Take_medicine/user18/7-1-1,Radar/37_Take_medicine/user18/7-1-1,Skeleton/37_Take_medicine/user18/7-1-1,Thermal/37_Take_medicine/user18/7-1-1
train__c37__user18__7-1-2,37,Take_medicine,user18,7-1-2,Depth_Color/37_Take_medicine/user18/7-1-2,IMU/37_Take_medicine/user18/7-1-2,IR/37_Take_medicine/user18/7-1-2,Radar/37_Take_medicine/user18/7-1-2,Skeleton/37_Take_medicine/user18/7-1-2,Thermal/37_Take_medicine/user18/7-1-2
train__c37__user18__7-1-3,37,Take_medicine,user18,7-1-3,Depth_Color/37_Take_medicine/user18/7-1-3,IMU/37_Take_medicine/user18/7-1-3,IR/37_Take_medicine/user18/7-1-3,Radar/37_Take_medicine/user18/7-1-3,Skeleton/37_Take_medicine/user18/7-1-3,Thermal/37_Take_medicine/user18/7-1-3
train__c37__user18__7-2-1,37,Take_medicine,user18,7-2-1,Depth_Color/37_Take_medicine/user18/7-2-1,IMU/37_Take_medicine/user18/7-2-1,IR/37_Take_medicine/user18/7-2-1,Radar/37_Take_medicine/user18/7-2-1,Skeleton/37_Take_medicine/user18/7-2-1,Thermal/37_Take_medicine/user18/7-2-1
train__c37__user18__7-2-2,37,Take_medicine,user18,7-2-2,Depth_Color/37_Take_medicine/user18/7-2-2,IMU/37_Take_medicine/user18/7-2-2,IR/37_Take_medicine/user18/7-2-2,Radar/37_Take_medicine/user18/7-2-2,Skeleton/37_Take_medicine/user18/7-2-2,Thermal/37_Take_medicine/user18/7-2-2
train__c37__user18__7-2-3,37,Take_medicine,user18,7-2-3,Depth_Color/37_Take_medicine/user18/7-2-3,IMU/37_Take_medicine/user18/7-2-3,IR/37_Take_medicine/user18/7-2-3,Radar/37_Take_medicine/user18/7-2-3,Skeleton/37_Take_medicine/user18/7-2-3,Thermal/37_Take_medicine/user18/7-2-3
train__c37__user19__6-2-1,37,Take_medicine,user19,6-2-1,Depth_Color/37_Take_medicine/user19/6-2-1,IMU/37_Take_medicine/user19/6-2-1,IR/37_Take_medicine/user19/6-2-1,Radar/37_Take_medicine/user19/6-2-1,Skeleton/37_Take_medicine/user19/6-2-1,Thermal/37_Take_medicine/user19/6-2-1
train__c37__user19__6-2-2,37,Take_medicine,user19,6-2-2,Depth_Color/37_Take_medicine/user19/6-2-2,IMU/37_Take_medicine/user19/6-2-2,IR/37_Take_medicine/user19/6-2-2,Radar/37_Take_medicine/user19/6-2-2,Skeleton/37_Take_medicine/user19/6-2-2,Thermal/37_Take_medicine/user19/6-2-2
train__c37__user19__6-2-3,37,Take_medicine,user19,6-2-3,Depth_Color/37_Take_medicine/user19/6-2-3,IMU/37_Take_medicine/user19/6-2-3,IR/37_Take_medicine/user19/6-2-3,Radar/37_Take_medicine/user19/6-2-3,Skeleton/37_Take_medicine/user19/6-2-3,Thermal/37_Take_medicine/user19/6-2-3
train__c37__user19__7-1-1,37,Take_medicine,user19,7-1-1,Depth_Color/37_Take_medicine/user19/7-1-1,IMU/37_Take_medicine/user19/7-1-1,IR/37_Take_medicine/user19/7-1-1,Radar/37_Take_medicine/user19/7-1-1,Skeleton/37_Take_medicine/user19/7-1-1,Thermal/37_Take_medicine/user19/7-1-1
train__c37__user19__7-1-2,37,Take_medicine,user19,7-1-2,Depth_Color/37_Take_medicine/user19/7-1-2,IMU/37_Take_medicine/user19/7-1-2,IR/37_Take_medicine/user19/7-1-2,Radar/37_Take_medicine/user19/7-1-2,Skeleton/37_Take_medicine/user19/7-1-2,Thermal/37_Take_medicine/user19/7-1-2
train__c37__user19__7-1-3,37,Take_medicine,user19,7-1-3,Depth_Color/37_Take_medicine/user19/7-1-3,IMU/37_Take_medicine/user19/7-1-3,IR/37_Take_medicine/user19/7-1-3,Radar/37_Take_medicine/user19/7-1-3,Skeleton/37_Take_medicine/user19/7-1-3,Thermal/37_Take_medicine/user19/7-1-3
train__c37__user20__7-1-1,37,Take_medicine,user20,7-1-1,Depth_Color/37_Take_medicine/user20/7-1-1,IMU/37_Take_medicine/user20/7-1-1,IR/37_Take_medicine/user20/7-1-1,Radar/37_Take_medicine/user20/7-1-1,Skeleton/37_Take_medicine/user20/7-1-1,Thermal/37_Take_medicine/user20/7-1-1
train__c37__user20__7-1-2,37,Take_medicine,user20,7-1-2,Depth_Color/37_Take_medicine/user20/7-1-2,IMU/37_Take_medicine/user20/7-1-2,IR/37_Take_medicine/user20/7-1-2,Radar/37_Take_medicine/user20/7-1-2,Skeleton/37_Take_medicine/user20/7-1-2,Thermal/37_Take_medicine/user20/7-1-2
train__c37__user20__7-1-3,37,Take_medicine,user20,7-1-3,Depth_Color/37_Take_medicine/user20/7-1-3,IMU/37_Take_medicine/user20/7-1-3,IR/37_Take_medicine/user20/7-1-3,Radar/37_Take_medicine/user20/7-1-3,Skeleton/37_Take_medicine/user20/7-1-3,Thermal/37_Take_medicine/user20/7-1-3
train__c37__user21__7-1-1,37,Take_medicine,user21,7-1-1,Depth_Color/37_Take_medicine/user21/7-1-1,IMU/37_Take_medicine/user21/7-1-1,IR/37_Take_medicine/user21/7-1-1,Radar/37_Take_medicine/user21/7-1-1,Skeleton/37_Take_medicine/user21/7-1-1,Thermal/37_Take_medicine/user21/7-1-1
train__c37__user21__7-1-2,37,Take_medicine,user21,7-1-2,Depth_Color/37_Take_medicine/user21/7-1-2,IMU/37_Take_medicine/user21/7-1-2,IR/37_Take_medicine/user21/7-1-2,Radar/37_Take_medicine/user21/7-1-2,Skeleton/37_Take_medicine/user21/7-1-2,Thermal/37_Take_medicine/user21/7-1-2
train__c37__user21__7-1-3,37,Take_medicine,user21,7-1-3,Depth_Color/37_Take_medicine/user21/7-1-3,IMU/37_Take_medicine/user21/7-1-3,IR/37_Take_medicine/user21/7-1-3,Radar/37_Take_medicine/user21/7-1-3,Skeleton/37_Take_medicine/user21/7-1-3,Thermal/37_Take_medicine/user21/7-1-3
train__c37__user22__7-1-1,37,Take_medicine,user22,7-1-1,Depth_Color/37_Take_medicine/user22/7-1-1,IMU/37_Take_medicine/user22/7-1-1,IR/37_Take_medicine/user22/7-1-1,Radar/37_Take_medicine/user22/7-1-1,Skeleton/37_Take_medicine/user22/7-1-1,Thermal/37_Take_medicine/user22/7-1-1
train__c37__user22__7-1-2,37,Take_medicine,user22,7-1-2,Depth_Color/37_Take_medicine/user22/7-1-2,IMU/37_Take_medicine/user22/7-1-2,IR/37_Take_medicine/user22/7-1-2,Radar/37_Take_medicine/user22/7-1-2,Skeleton/37_Take_medicine/user22/7-1-2,Thermal/37_Take_medicine/user22/7-1-2
train__c37__user22__7-1-3,37,Take_medicine,user22,7-1-3,Depth_Color/37_Take_medicine/user22/7-1-3,IMU/37_Take_medicine/user22/7-1-3,IR/37_Take_medicine/user22/7-1-3,Radar/37_Take_medicine/user22/7-1-3,Skeleton/37_Take_medicine/user22/7-1-3,Thermal/37_Take_medicine/user22/7-1-3
train__c37__user23__7-1-1,37,Take_medicine,user23,7-1-1,Depth_Color/37_Take_medicine/user23/7-1-1,IMU/37_Take_medicine/user23/7-1-1,IR/37_Take_medicine/user23/7-1-1,Radar/37_Take_medicine/user23/7-1-1,Skeleton/37_Take_medicine/user23/7-1-1,Thermal/37_Take_medicine/user23/7-1-1
train__c37__user23__7-1-2,37,Take_medicine,user23,7-1-2,,,IR/37_Take_medicine/user23/7-1-2,,,Thermal/37_Take_medicine/user23/7-1-2
train__c37__user23__7-1-3,37,Take_medicine,user23,7-1-3,Depth_Color/37_Take_medicine/user23/7-1-3,IMU/37_Take_medicine/user23/7-1-3,IR/37_Take_medicine/user23/7-1-3,Radar/37_Take_medicine/user23/7-1-3,Skeleton/37_Take_medicine/user23/7-1-3,Thermal/37_Take_medicine/user23/7-1-3
train__c37__user23__7-2-1,37,Take_medicine,user23,7-2-1,Depth_Color/37_Take_medicine/user23/7-2-1,IMU/37_Take_medicine/user23/7-2-1,IR/37_Take_medicine/user23/7-2-1,Radar/37_Take_medicine/user23/7-2-1,Skeleton/37_Take_medicine/user23/7-2-1,Thermal/37_Take_medicine/user23/7-2-1
train__c37__user23__7-2-2,37,Take_medicine,user23,7-2-2,Depth_Color/37_Take_medicine/user23/7-2-2,IMU/37_Take_medicine/user23/7-2-2,IR/37_Take_medicine/user23/7-2-2,Radar/37_Take_medicine/user23/7-2-2,Skeleton/37_Take_medicine/user23/7-2-2,Thermal/37_Take_medicine/user23/7-2-2
train__c37__user23__7-2-3,37,Take_medicine,user23,7-2-3,Depth_Color/37_Take_medicine/user23/7-2-3,IMU/37_Take_medicine/user23/7-2-3,IR/37_Take_medicine/user23/7-2-3,Radar/37_Take_medicine/user23/7-2-3,Skeleton/37_Take_medicine/user23/7-2-3,Thermal/37_Take_medicine/user23/7-2-3
train__c37__user24__5-2-1,37,Take_medicine,user24,5-2-1,Depth_Color/37_Take_medicine/user24/5-2-1,IMU/37_Take_medicine/user24/5-2-1,IR/37_Take_medicine/user24/5-2-1,Radar/37_Take_medicine/user24/5-2-1,Skeleton/37_Take_medicine/user24/5-2-1,Thermal/37_Take_medicine/user24/5-2-1
train__c37__user24__5-2-2,37,Take_medicine,user24,5-2-2,Depth_Color/37_Take_medicine/user24/5-2-2,IMU/37_Take_medicine/user24/5-2-2,IR/37_Take_medicine/user24/5-2-2,Radar/37_Take_medicine/user24/5-2-2,Skeleton/37_Take_medicine/user24/5-2-2,Thermal/37_Take_medicine/user24/5-2-2
train__c37__user24__5-2-3,37,Take_medicine,user24,5-2-3,Depth_Color/37_Take_medicine/user24/5-2-3,IMU/37_Take_medicine/user24/5-2-3,IR/37_Take_medicine/user24/5-2-3,Radar/37_Take_medicine/user24/5-2-3,Skeleton/37_Take_medicine/user24/5-2-3,Thermal/37_Take_medicine/user24/5-2-3
train__c37__user24__7-1-1,37,Take_medicine,user24,7-1-1,Depth_Color/37_Take_medicine/user24/7-1-1,IMU/37_Take_medicine/user24/7-1-1,IR/37_Take_medicine/user24/7-1-1,Radar/37_Take_medicine/user24/7-1-1,Skeleton/37_Take_medicine/user24/7-1-1,Thermal/37_Take_medicine/user24/7-1-1
train__c37__user24__7-1-2,37,Take_medicine,user24,7-1-2,Depth_Color/37_Take_medicine/user24/7-1-2,IMU/37_Take_medicine/user24/7-1-2,IR/37_Take_medicine/user24/7-1-2,Radar/37_Take_medicine/user24/7-1-2,Skeleton/37_Take_medicine/user24/7-1-2,Thermal/37_Take_medicine/user24/7-1-2
train__c37__user24__7-1-3,37,Take_medicine,user24,7-1-3,Depth_Color/37_Take_medicine/user24/7-1-3,IMU/37_Take_medicine/user24/7-1-3,IR/37_Take_medicine/user24/7-1-3,Radar/37_Take_medicine/user24/7-1-3,Skeleton/37_Take_medicine/user24/7-1-3,Thermal/37_Take_medicine/user24/7-1-3
train__c38__user1__7-1-1,38,Massage_oneself,user1,7-1-1,Depth_Color/38_Massage_oneself/user1/7-1-1,IMU/38_Massage_oneself/user1/7-1-1,IR/38_Massage_oneself/user1/7-1-1,Radar/38_Massage_oneself/user1/7-1-1,Skeleton/38_Massage_oneself/user1/7-1-1,Thermal/38_Massage_oneself/user1/7-1-1
train__c38__user1__7-1-2,38,Massage_oneself,user1,7-1-2,Depth_Color/38_Massage_oneself/user1/7-1-2,IMU/38_Massage_oneself/user1/7-1-2,IR/38_Massage_oneself/user1/7-1-2,Radar/38_Massage_oneself/user1/7-1-2,Skeleton/38_Massage_oneself/user1/7-1-2,Thermal/38_Massage_oneself/user1/7-1-2
train__c38__user1__7-1-3,38,Massage_oneself,user1,7-1-3,Depth_Color/38_Massage_oneself/user1/7-1-3,IMU/38_Massage_oneself/user1/7-1-3,IR/38_Massage_oneself/user1/7-1-3,Radar/38_Massage_oneself/user1/7-1-3,Skeleton/38_Massage_oneself/user1/7-1-3,Thermal/38_Massage_oneself/user1/7-1-3
train__c38__user2__2-2-1,38,Massage_oneself,user2,2-2-1,Depth_Color/38_Massage_oneself/user2/2-2-1,IMU/38_Massage_oneself/user2/2-2-1,IR/38_Massage_oneself/user2/2-2-1,Radar/38_Massage_oneself/user2/2-2-1,Skeleton/38_Massage_oneself/user2/2-2-1,
train__c38__user2__2-2-2,38,Massage_oneself,user2,2-2-2,Depth_Color/38_Massage_oneself/user2/2-2-2,IMU/38_Massage_oneself/user2/2-2-2,IR/38_Massage_oneself/user2/2-2-2,Radar/38_Massage_oneself/user2/2-2-2,Skeleton/38_Massage_oneself/user2/2-2-2,
train__c38__user2__2-2-3,38,Massage_oneself,user2,2-2-3,Depth_Color/38_Massage_oneself/user2/2-2-3,IMU/38_Massage_oneself/user2/2-2-3,IR/38_Massage_oneself/user2/2-2-3,Radar/38_Massage_oneself/user2/2-2-3,Skeleton/38_Massage_oneself/user2/2-2-3,
train__c38__user2__7-3-1,38,Massage_oneself,user2,7-3-1,Depth_Color/38_Massage_oneself/user2/7-3-1,IMU/38_Massage_oneself/user2/7-3-1,IR/38_Massage_oneself/user2/7-3-1,Radar/38_Massage_oneself/user2/7-3-1,Skeleton/38_Massage_oneself/user2/7-3-1,
train__c38__user2__7-3-2,38,Massage_oneself,user2,7-3-2,Depth_Color/38_Massage_oneself/user2/7-3-2,IMU/38_Massage_oneself/user2/7-3-2,IR/38_Massage_oneself/user2/7-3-2,Radar/38_Massage_oneself/user2/7-3-2,Skeleton/38_Massage_oneself/user2/7-3-2,
train__c38__user2__7-3-3,38,Massage_oneself,user2,7-3-3,Depth_Color/38_Massage_oneself/user2/7-3-3,IMU/38_Massage_oneself/user2/7-3-3,IR/38_Massage_oneself/user2/7-3-3,Radar/38_Massage_oneself/user2/7-3-3,Skeleton/38_Massage_oneself/user2/7-3-3,
train__c38__user3__2-2-1,38,Massage_oneself,user3,2-2-1,Depth_Color/38_Massage_oneself/user3/2-2-1,IMU/38_Massage_oneself/user3/2-2-1,IR/38_Massage_oneself/user3/2-2-1,Radar/38_Massage_oneself/user3/2-2-1,Skeleton/38_Massage_oneself/user3/2-2-1,Thermal/38_Massage_oneself/user3/2-2-1
train__c38__user3__2-2-2,38,Massage_oneself,user3,2-2-2,Depth_Color/38_Massage_oneself/user3/2-2-2,IMU/38_Massage_oneself/user3/2-2-2,IR/38_Massage_oneself/user3/2-2-2,Radar/38_Massage_oneself/user3/2-2-2,Skeleton/38_Massage_oneself/user3/2-2-2,Thermal/38_Massage_oneself/user3/2-2-2
train__c38__user3__2-2-3,38,Massage_oneself,user3,2-2-3,Depth_Color/38_Massage_oneself/user3/2-2-3,IMU/38_Massage_oneself/user3/2-2-3,IR/38_Massage_oneself/user3/2-2-3,Radar/38_Massage_oneself/user3/2-2-3,Skeleton/38_Massage_oneself/user3/2-2-3,Thermal/38_Massage_oneself/user3/2-2-3
train__c38__user3__7-1-1,38,Massage_oneself,user3,7-1-1,Depth_Color/38_Massage_oneself/user3/7-1-1,IMU/38_Massage_oneself/user3/7-1-1,IR/38_Massage_oneself/user3/7-1-1,Radar/38_Massage_oneself/user3/7-1-1,Skeleton/38_Massage_oneself/user3/7-1-1,Thermal/38_Massage_oneself/user3/7-1-1
train__c38__user3__7-1-2,38,Massage_oneself,user3,7-1-2,Depth_Color/38_Massage_oneself/user3/7-1-2,IMU/38_Massage_oneself/user3/7-1-2,IR/38_Massage_oneself/user3/7-1-2,Radar/38_Massage_oneself/user3/7-1-2,Skeleton/38_Massage_oneself/user3/7-1-2,Thermal/38_Massage_oneself/user3/7-1-2
train__c38__user3__7-1-3,38,Massage_oneself,user3,7-1-3,Depth_Color/38_Massage_oneself/user3/7-1-3,IMU/38_Massage_oneself/user3/7-1-3,IR/38_Massage_oneself/user3/7-1-3,Radar/38_Massage_oneself/user3/7-1-3,Skeleton/38_Massage_oneself/user3/7-1-3,Thermal/38_Massage_oneself/user3/7-1-3
train__c38__user4__6-1-1,38,Massage_oneself,user4,6-1-1,,,,,,Thermal/38_Massage_oneself/user4/6-1-1
train__c38__user4__6-1-2,38,Massage_oneself,user4,6-1-2,,,,,,Thermal/38_Massage_oneself/user4/6-1-2
train__c38__user4__6-1-3,38,Massage_oneself,user4,6-1-3,,,,,,Thermal/38_Massage_oneself/user4/6-1-3
train__c38__user4__7-2-1,38,Massage_oneself,user4,7-2-1,,,,,,Thermal/38_Massage_oneself/user4/7-2-1
train__c38__user4__7-2-2,38,Massage_oneself,user4,7-2-2,,,,,,Thermal/38_Massage_oneself/user4/7-2-2
train__c38__user4__7-2-3,38,Massage_oneself,user4,7-2-3,,,,,,Thermal/38_Massage_oneself/user4/7-2-3
train__c38__user6__7-1-1,38,Massage_oneself,user6,7-1-1,Depth_Color/38_Massage_oneself/user6/7-1-1,IMU/38_Massage_oneself/user6/7-1-1,IR/38_Massage_oneself/user6/7-1-1,Radar/38_Massage_oneself/user6/7-1-1,Skeleton/38_Massage_oneself/user6/7-1-1,Thermal/38_Massage_oneself/user6/7-1-1
train__c38__user6__7-1-2,38,Massage_oneself,user6,7-1-2,Depth_Color/38_Massage_oneself/user6/7-1-2,IMU/38_Massage_oneself/user6/7-1-2,IR/38_Massage_oneself/user6/7-1-2,Radar/38_Massage_oneself/user6/7-1-2,Skeleton/38_Massage_oneself/user6/7-1-2,Thermal/38_Massage_oneself/user6/7-1-2
train__c38__user6__7-1-3,38,Massage_oneself,user6,7-1-3,Depth_Color/38_Massage_oneself/user6/7-1-3,IMU/38_Massage_oneself/user6/7-1-3,IR/38_Massage_oneself/user6/7-1-3,Radar/38_Massage_oneself/user6/7-1-3,Skeleton/38_Massage_oneself/user6/7-1-3,Thermal/38_Massage_oneself/user6/7-1-3
train__c38__user9__5-3-1,38,Massage_oneself,user9,5-3-1,,,,,,Thermal/38_Massage_oneself/user9/5-3-1
train__c38__user9__5-3-2,38,Massage_oneself,user9,5-3-2,,,,,,Thermal/38_Massage_oneself/user9/5-3-2
train__c38__user9__5-3-3,38,Massage_oneself,user9,5-3-3,,,,,,Thermal/38_Massage_oneself/user9/5-3-3
train__c38__user9__7-1-1,38,Massage_oneself,user9,7-1-1,,,,,,Thermal/38_Massage_oneself/user9/7-1-1
train__c38__user9__7-1-2,38,Massage_oneself,user9,7-1-2,,,,,,Thermal/38_Massage_oneself/user9/7-1-2
train__c38__user9__7-1-3,38,Massage_oneself,user9,7-1-3,,,,,,Thermal/38_Massage_oneself/user9/7-1-3
train__c38__user16__7-1-1,38,Massage_oneself,user16,7-1-1,Depth_Color/38_Massage_oneself/user16/7-1-1,IMU/38_Massage_oneself/user16/7-1-1,IR/38_Massage_oneself/user16/7-1-1,Radar/38_Massage_oneself/user16/7-1-1,Skeleton/38_Massage_oneself/user16/7-1-1,Thermal/38_Massage_oneself/user16/7-1-1
train__c38__user16__7-1-2,38,Massage_oneself,user16,7-1-2,Depth_Color/38_Massage_oneself/user16/7-1-2,IMU/38_Massage_oneself/user16/7-1-2,IR/38_Massage_oneself/user16/7-1-2,Radar/38_Massage_oneself/user16/7-1-2,Skeleton/38_Massage_oneself/user16/7-1-2,Thermal/38_Massage_oneself/user16/7-1-2
train__c38__user16__7-1-3,38,Massage_oneself,user16,7-1-3,Depth_Color/38_Massage_oneself/user16/7-1-3,IMU/38_Massage_oneself/user16/7-1-3,IR/38_Massage_oneself/user16/7-1-3,Radar/38_Massage_oneself/user16/7-1-3,Skeleton/38_Massage_oneself/user16/7-1-3,Thermal/38_Massage_oneself/user16/7-1-3
train__c38__user18__7-1-1,38,Massage_oneself,user18,7-1-1,Depth_Color/38_Massage_oneself/user18/7-1-1,IMU/38_Massage_oneself/user18/7-1-1,IR/38_Massage_oneself/user18/7-1-1,Radar/38_Massage_oneself/user18/7-1-1,Skeleton/38_Massage_oneself/user18/7-1-1,Thermal/38_Massage_oneself/user18/7-1-1
train__c38__user18__7-1-2,38,Massage_oneself,user18,7-1-2,Depth_Color/38_Massage_oneself/user18/7-1-2,IMU/38_Massage_oneself/user18/7-1-2,IR/38_Massage_oneself/user18/7-1-2,Radar/38_Massage_oneself/user18/7-1-2,Skeleton/38_Massage_oneself/user18/7-1-2,Thermal/38_Massage_oneself/user18/7-1-2
train__c38__user18__7-1-3,38,Massage_oneself,user18,7-1-3,Depth_Color/38_Massage_oneself/user18/7-1-3,IMU/38_Massage_oneself/user18/7-1-3,IR/38_Massage_oneself/user18/7-1-3,Radar/38_Massage_oneself/user18/7-1-3,Skeleton/38_Massage_oneself/user18/7-1-3,Thermal/38_Massage_oneself/user18/7-1-3
train__c38__user19__5-3-1,38,Massage_oneself,user19,5-3-1,Depth_Color/38_Massage_oneself/user19/5-3-1,IMU/38_Massage_oneself/user19/5-3-1,IR/38_Massage_oneself/user19/5-3-1,Radar/38_Massage_oneself/user19/5-3-1,Skeleton/38_Massage_oneself/user19/5-3-1,Thermal/38_Massage_oneself/user19/5-3-1
