sample_id,true_class_id,true_action,base_prediction,base_prediction_action,base_confidence,final_prediction,final_prediction_action,final_confidence,outcome,selected_view_weights,two_hand_roi_valid,hand_head_roi_valid,valid_keypoint_pattern
train__c36__user4__2-2-2,36,Walk,36,Walk,0.9992622601757926,36,Walk,0.9993935080634943,retained_correct,"{""global_context"": 0.9555555071149554, ""left_interaction"": 0.03592116066387722, ""right_interaction"": 0.008523333285536085, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L00_R10|L10_R10|L10_R11|L11_R10|L11_R11|padding
train__c36__user4__2-2-3,36,Walk,36,Walk,0.9991586609616963,36,Walk,0.9992738786319291,retained_correct,"{""global_context"": 0.7652035493117112, ""left_interaction"": 0.1934054998251108, ""right_interaction"": 0.04139097378804134, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R10|L10_R11|L11_R10|L11_R11|padding
train__c36__user4__4-2-1,36,Walk,36,Walk,0.999123579400916,36,Walk,0.99928109550956,retained_correct,"{""global_context"": 0.8421265528752253, ""left_interaction"": 0.12800683425023004, ""right_interaction"": 0.029866592242167547, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R00|L10_R10|L11_R11|padding
train__c36__user4__4-2-2,36,Walk,36,Walk,0.9985057771917364,36,Walk,0.9989158081431726,retained_correct,"{""global_context"": 0.872189081632174, ""left_interaction"": 0.0166405588388443, ""right_interaction"": 0.03732076516518226, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.07384964135976937}",True,False,L00_R00|L00_R10|L10_R00|L10_R10|L11_R10|L11_R11|padding
train__c36__user4__4-2-3,36,Walk,36,Walk,0.9987631194168546,36,Walk,0.9990234022984862,retained_correct,"{""global_context"": 0.8271358353751046, ""left_interaction"": 0.17257899897439138, ""right_interaction"": 0.00028517769117440494, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L00_R10|L10_R00|L10_R10|L11_R11|padding
train__c36__user4__5-2-1,36,Walk,36,Walk,0.9961970737122849,36,Walk,0.99631606344659,retained_correct,"{""global_context"": 0.8379205557016226, ""left_interaction"": 0.08777274840917343, ""right_interaction"": 0.07428687046735714, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.9830762026592707e-05}",True,False,L00_R00|L00_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user4__5-2-2,36,Walk,36,Walk,0.9757337666661967,36,Walk,0.9776746500123903,retained_correct,"{""global_context"": 0.722272720336914, ""left_interaction"": 0.2536085319519043, ""right_interaction"": 0.003888689875602722, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02023005247116089}",True,False,L11_R00|L11_R11|padding
train__c36__user4__5-2-3,36,Walk,36,Walk,0.9931279399805816,36,Walk,0.9938482358387417,retained_correct,"{""global_context"": 0.5975381306239537, ""left_interaction"": 0.24468496867588588, ""right_interaction"": 0.023561945983341763, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.13421492917197092}",True,False,L11_R11|padding
train__c36__user4__7-1-1,36,Walk,36,Walk,0.9988314654251,36,Walk,0.9990203759084798,retained_correct,"{""global_context"": 0.8744579496837798, ""left_interaction"": 0.0853997412182036, ""right_interaction"": 0.04014220124199277, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L00_R10|L10_R00|L10_R10|L10_R11|L11_R11|padding
train__c36__user4__7-1-2,36,Walk,36,Walk,0.9989112718241109,36,Walk,0.9992051640060226,retained_correct,"{""global_context"": 0.7777041026524135, ""left_interaction"": 0.08718383312225342, ""right_interaction"": 0.11052074602672032, ""hand_head_union"": 0.02459130116871425, ""two_hand_table_context"": 0.0}",False,True,L00_R00|L00_R10|L10_R00|L10_R10|L10_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user4__7-1-3,36,Walk,36,Walk,0.9981059908677546,36,Walk,0.9984857222373149,retained_correct,"{""global_context"": 0.9475380182266235, ""left_interaction"": 0.04863375797867775, ""right_interaction"": 0.003828172106295824, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L00_R01|L10_R00|L10_R10|L11_R10|L11_R11|padding
train__c37__user17__4-1-1,37,Take_medicine,39,Take_body_temperature,0.530902828242218,20,Check_the_time,0.308283576670545,changed_wrong,"{""global_context"": 0.6974990986011647, ""left_interaction"": 0.25408299763997394, ""right_interaction"": 0.02389398327580205, ""hand_head_union"": 0.00013252549494306246, ""two_hand_table_context"": 0.024391291318116366}",True,True,L11_R11|padding
train__c37__user17__4-1-2,37,Take_medicine,38,Massage_oneself,0.28669709390219383,38,Massage_oneself,0.3884245040245979,unchanged_wrong,"{""global_context"": 0.7003379490064539, ""left_interaction"": 0.1479535724805749, ""right_interaction"": 0.07721159769141156, ""hand_head_union"": 0.03509308980858844, ""two_hand_table_context"": 0.039403700310250984}",True,True,L11_R11|padding
train__c37__user17__4-1-3,37,Take_medicine,39,Take_body_temperature,0.483435925795615,20,Check_the_time,0.40109794147598343,changed_wrong,"{""global_context"": 0.9531282278207632, ""left_interaction"": 0.03955597143906813, ""right_interaction"": 0.001978267987187092, ""hand_head_union"": 0.001954116643621371, ""two_hand_table_context"": 0.0033834920479701115}",True,True,L11_R11|padding
train__c37__user23__7-1-1,37,Take_medicine,24,Use_a_mobile_phone,0.3035866885234554,24,Use_a_mobile_phone,0.39534288355608915,unchanged_wrong,"{""global_context"": 0.9004098801385789, ""left_interaction"": 0.0902474323908488, ""right_interaction"": 0.007493547740436736, ""hand_head_union"": 0.0014689891998256957, ""two_hand_table_context"": 0.00038019270591792606}",True,True,L11_R11|padding
train__c37__user23__7-1-3,37,Take_medicine,15,Wipe_windows_and_tables,0.9326510084181494,15,Wipe_windows_and_tables,0.9347145032620097,unchanged_wrong,"{""global_context"": 0.9161685943603516, ""left_interaction"": 0.008220737427473068, ""right_interaction"": 0.00021244699601083994, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0753982424736023}",True,False,L11_R11|padding
train__c37__user23__7-2-1,37,Take_medicine,27,Take_a_selfie,0.7996883398155512,27,Take_a_selfie,0.983230040559811,unchanged_wrong,"{""global_context"": 0.9678568522135417, ""left_interaction"": 0.0010029638186097145, ""right_interaction"": 0.030237032969792684, ""hand_head_union"": 0.0007591352487603824, ""two_hand_table_context"": 0.00014409890087942282}",True,True,L11_R11|padding
train__c37__user23__7-2-2,37,Take_medicine,38,Massage_oneself,0.6000408357583846,38,Massage_oneself,0.7919592601754342,unchanged_wrong,"{""global_context"": 0.245703915754954, ""left_interaction"": 0.17589042584101358, ""right_interaction"": 0.5038351615269979, ""hand_head_union"": 0.006908768167098363, ""two_hand_table_context"": 0.06766174236933391}",True,True,L11_R11|padding
train__c37__user23__7-2-3,37,Take_medicine,27,Take_a_selfie,0.4082761846392065,38,Massage_oneself,0.3183758463712167,changed_wrong,"{""global_context"": 0.5491044998168946, ""left_interaction"": 0.1555056095123291, ""right_interaction"": 0.11879529953002929, ""hand_head_union"": 0.17658179998397827, ""two_hand_table_context"": 1.2809842883143573e-05}",True,True,L11_R11|padding
train__c37__user24__5-2-1,37,Take_medicine,27,Take_a_selfie,0.41243677092446424,2,Comb_hair,0.43555335903687187,changed_wrong,"{""global_context"": 0.5824892123540243, ""left_interaction"": 0.023468904197216034, ""right_interaction"": 0.3887060880661011, ""hand_head_union"": 0.005278879155715306, ""two_hand_table_context"": 5.686999065801501e-05}",True,True,L11_R11
train__c37__user24__5-2-2,37,Take_medicine,27,Take_a_selfie,0.5010787407272838,2,Comb_hair,0.4456845936740693,changed_wrong,"{""global_context"": 0.7193577710319968, ""left_interaction"": 0.0511242431752822, ""right_interaction"": 0.2194226769840016, ""hand_head_union"": 0.009387531701256247, ""two_hand_table_context"": 0.0007077927755958893}",True,True,L11_R11|padding
train__c37__user24__5-2-3,37,Take_medicine,27,Take_a_selfie,0.4737470703356588,2,Comb_hair,0.38061916636807447,changed_wrong,"{""global_context"": 0.8497851522345292, ""left_interaction"": 0.002067939819473969, ""right_interaction"": 0.14793470031336733, ""hand_head_union"": 0.0002121469986281897, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c37__user24__7-1-1,37,Take_medicine,2,Comb_hair,0.21949402437918542,2,Comb_hair,0.32766997192209296,unchanged_wrong,"{""global_context"": 0.602749567765456, ""left_interaction"": 0.10395339819101188, ""right_interaction"": 0.22206592559814453, ""hand_head_union"": 9.217039265562422e-06, ""two_hand_table_context"": 0.07122187431042011}",True,True,L11_R11|padding
train__c37__user24__7-1-2,37,Take_medicine,1,Brush_teeth,0.36411651707878107,1,Brush_teeth,0.3844564523943955,unchanged_wrong,"{""global_context"": 0.6764695984976632, ""left_interaction"": 0.10482063463756017, ""right_interaction"": 0.1562666722706386, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.062443090336663384}",True,False,L11_R11|padding
train__c37__user24__7-1-3,37,Take_medicine,27,Take_a_selfie,0.40252332871062463,2,Comb_hair,0.4872535740138612,changed_wrong,"{""global_context"": 0.5345240141216078, ""left_interaction"": 0.18156144493504575, ""right_interaction"": 0.24645190489919563, ""hand_head_union"": 0.0016591962622968775, ""two_hand_table_context"": 0.03580347487801}",True,True,L11_R11|padding
train__c37__user4__7-1-1,37,Take_medicine,37,Take_medicine,0.32894130187024195,2,Comb_hair,0.42122073188196296,harmed,"{""global_context"": 8.523815267835744e-06, ""left_interaction"": 0.0032313872749606767, ""right_interaction"": 0.8945442040761312, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.10221598545710246}",True,False,L11_R11
train__c37__user4__7-1-2,37,Take_medicine,31,Do_stretching_exercises,0.7816917990378324,31,Do_stretching_exercises,0.8586363779321894,unchanged_wrong,"{""global_context"": 0.01019712599615256, ""left_interaction"": 0.09392576416333516, ""right_interaction"": 0.8400539557139078, ""hand_head_union"": 0.027446697155634563, ""two_hand_table_context"": 0.028376504778862}",True,True,L11_R11
train__c37__user4__7-1-3,37,Take_medicine,39,Take_body_temperature,0.4038614541011821,2,Comb_hair,0.4504865099373346,changed_wrong,"{""global_context"": 0.00987104264398416, ""left_interaction"": 0.10098102688789368, ""right_interaction"": 0.8389323552449545, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.050215517481168113}",True,False,L11_R11
train__c38__user23__2-2-1,38,Massage_oneself,38,Massage_oneself,0.3258357027746117,39,Take_body_temperature,0.4318465684329024,harmed,"{""global_context"": 0.39451184272766116, ""left_interaction"": 0.09450973868370056, ""right_interaction"": 0.16868914365768434, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.34228925704956054}",True,False,L11_R11|padding
train__c38__user23__2-2-2,38,Massage_oneself,38,Massage_oneself,0.5252422571761465,38,Massage_oneself,0.7161712332443387,retained_correct,"{""global_context"": 0.18747988113990197, ""left_interaction"": 0.2628078277294452, ""right_interaction"": 0.3575492272010216, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.19216304558974046}",True,False,L11_R11|padding
train__c38__user23__2-2-3,38,Massage_oneself,38,Massage_oneself,0.43056779524488503,38,Massage_oneself,0.49342865119868096,retained_correct,"{""global_context"": 0.3891177177429199, ""left_interaction"": 0.08536178469657899, ""right_interaction"": 0.2903678178787231, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.23515262603759765}",True,False,L11_R11|padding
train__c38__user23__7-1-1,38,Massage_oneself,23,Listen_to_music_with_headphones,0.540631532560349,23,Listen_to_music_with_headphones,0.8424554480292527,unchanged_wrong,"{""global_context"": 0.2992883750370571, ""left_interaction"": 0.09733067240033831, ""right_interaction"": 0.5946373258318219, ""hand_head_union"": 0.008690020335572106, ""two_hand_table_context"": 5.350748376388635e-05}",True,True,L11_R11|padding
train__c38__user23__7-1-2,38,Massage_oneself,7,Eat_food,0.863149054699867,7,Eat_food,0.6703730465367098,unchanged_wrong,"{""global_context"": 0.3804473876953125, ""left_interaction"": 0.11907972608293806, ""right_interaction"": 0.413526489621117, ""hand_head_union"": 0.06204828761872791, ""two_hand_table_context"": 0.024898143041701543}",True,True,L11_R11|padding
train__c38__user23__7-1-3,38,Massage_oneself,7,Eat_food,0.7476606960779048,7,Eat_food,0.32712747118595065,unchanged_wrong,"{""global_context"": 0.5527033194517478, ""left_interaction"": 0.12077781481620593, ""right_interaction"": 0.1826181411743164, ""hand_head_union"": 0.14356751319689628, ""two_hand_table_context"": 0.0003331945731471746}",True,True,L11_R11|padding
train__c38__user24__4-3-1,38,Massage_oneself,24,Use_a_mobile_phone,0.2065861269593518,24,Use_a_mobile_phone,0.19554837355764537,unchanged_wrong,"{""global_context"": 0.9986238981548109, ""left_interaction"": 3.468802223276151e-05, ""right_interaction"": 0.0013372091282355157, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.0876609426432926e-06}",True,False,L11_R11|padding
train__c38__user24__4-3-2,38,Massage_oneself,22,Turn_pages,0.4068911168579262,21,Read_documents,0.4692339562085993,changed_wrong,"{""global_context"": 1.0, ""left_interaction"": 1.7475825231372255e-08, ""right_interaction"": 3.87188912043257e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.7755205306002608e-08}",True,False,L11_R11|padding
train__c38__user24__4-3-3,38,Massage_oneself,22,Turn_pages,0.4636792122536258,22,Turn_pages,0.4821581983979249,unchanged_wrong,"{""global_context"": 0.9999999133023348, ""left_interaction"": 3.5178735076483877e-09, ""right_interaction"": 9.168588183621812e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.702539937205901e-09}",True,False,L11_R11|padding
train__c38__user24__7-1-1,38,Massage_oneself,27,Take_a_selfie,0.5642086121078072,2,Comb_hair,0.32041547427676736,changed_wrong,"{""global_context"": 0.8189747102798954, ""left_interaction"": 0.004395460890185448, ""right_interaction"": 0.09446114878500661, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08216866370170348}",True,False,L11_R11|padding
train__c38__user24__7-1-2,38,Massage_oneself,27,Take_a_selfie,0.565053287347345,2,Comb_hair,0.2836556590397526,changed_wrong,"{""global_context"": 0.911018180847168, ""left_interaction"": 0.027601423859596252, ""right_interaction"": 0.05177932381629944, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.009601105749607087}",True,False,L11_R11|padding
train__c38__user24__7-1-3,38,Massage_oneself,27,Take_a_selfie,0.6010099544405345,27,Take_a_selfie,0.5590994857178267,unchanged_wrong,"{""global_context"": 0.7089101314544678, ""left_interaction"": 0.0006789764855057001, ""right_interaction"": 0.17938385009765626, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1110270857810974}",True,False,L11_R11|padding
train__c39__user17__4-1-1,39,Take_body_temperature,5,Put_on_clothes,0.301955353519958,5,Put_on_clothes,0.3324490888509175,unchanged_wrong,"{""global_context"": 0.8585231304168701, ""left_interaction"": 0.11025106906890869, ""right_interaction"": 0.008580284814039866, ""hand_head_union"": 2.3688609265567113e-05, ""two_hand_table_context"": 0.02262188494205475}",True,True,L11_R11
train__c39__user17__4-1-2,39,Take_body_temperature,39,Take_body_temperature,0.3973990129435797,38,Massage_oneself,0.2661828120226329,harmed,"{""global_context"": 0.8446219044346963, ""left_interaction"": 0.09678092310505529, ""right_interaction"": 0.008197265286599436, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.050399972546485164}",True,False,L11_R11|padding
train__c39__user17__4-1-3,39,Take_body_temperature,39,Take_body_temperature,0.5944603970129286,39,Take_body_temperature,0.289256886394966,retained_correct,"{""global_context"": 0.575961369734544, ""left_interaction"": 0.26989434315608096, ""right_interaction"": 0.0373618511053232, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1167824726838332}",True,False,L11_R11|padding
train__c39__user17__7-1-1,39,Take_body_temperature,23,Listen_to_music_with_headphones,0.726023942141826,23,Listen_to_music_with_headphones,0.8080733628704213,unchanged_wrong,"{""global_context"": 0.9992899772448417, ""left_interaction"": 9.834041030934224e-06, ""right_interaction"": 0.0007002102449918404, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.168060903456465e-08}",True,False,L11_R11|padding
train__c39__user17__7-1-2,39,Take_body_temperature,38,Massage_oneself,0.3370472748193223,38,Massage_oneself,0.44730513600954613,unchanged_wrong,"{""global_context"": 0.9504675183977399, ""left_interaction"": 0.023583280188696727, ""right_interaction"": 0.025933116674423218, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.605890117519136e-05}",True,False,L11_R11|padding
train__c39__user17__7-1-3,39,Take_body_temperature,20,Check_the_time,0.36878592790035647,20,Check_the_time,0.3822303860508839,unchanged_wrong,"{""global_context"": 0.9143029088559358, ""left_interaction"": 0.07842927393705948, ""right_interaction"": 0.007231860705043959, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.596414487970912e-05}",True,False,L11_R11|padding
train__c39__user23__7-2-1,39,Take_body_temperature,38,Massage_oneself,0.3237608642933352,38,Massage_oneself,0.37995633859938255,unchanged_wrong,"{""global_context"": 0.7980894724527995, ""left_interaction"": 0.08952805995941163, ""right_interaction"": 0.08491050402323405, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.027471997340520225}",True,False,L11_R11|padding
