sample_id,split,class_id,action_name,user_id,trial_id,depth_frames,ir_frames,paired_frames,depth_unparsed,ir_unparsed,duplicate_pair_keys,duplicate_timestamps,unreadable_images,complete_pairing,reason
train__c10__user17__5-2-2,validation,10,Stir_drinks,user17,5-2-2,12,12,12,0,0,0,0,0,True,
train__c10__user17__5-2-3,validation,10,Stir_drinks,user17,5-2-3,15,15,15,0,0,0,0,0,True,
train__c10__user23__5-3-3,validation,10,Stir_drinks,user23,5-3-3,7,7,7,0,0,0,0,0,True,
train__c10__user4__1-2-1,validation,10,Stir_drinks,user4,1-2-1,33,33,33,0,0,0,0,0,True,
train__c10__user4__1-2-2,validation,10,Stir_drinks,user4,1-2-2,38,38,38,0,0,0,0,0,True,
train__c10__user4__1-2-3,validation,10,Stir_drinks,user4,1-2-3,26,26,26,0,0,0,0,0,True,
train__c10__user4__5-1-1,validation,10,Stir_drinks,user4,5-1-1,49,49,49,0,0,0,0,0,True,
train__c10__user4__5-1-2,validation,10,Stir_drinks,user4,5-1-2,62,62,62,0,0,0,0,0,True,
train__c10__user4__5-1-3,validation,10,Stir_drinks,user4,5-1-3,27,27,27,0,0,0,0,0,True,
train__c11__user17__7-2-1,validation,11,Peel_fruits,user17,7-2-1,41,41,41,0,0,0,0,0,True,
train__c11__user17__7-2-2,validation,11,Peel_fruits,user17,7-2-2,35,35,35,0,0,0,0,0,True,
train__c11__user17__7-2-3,validation,11,Peel_fruits,user17,7-2-3,26,26,26,0,0,0,0,0,True,
train__c11__user24__4-2-1,validation,11,Peel_fruits,user24,4-2-1,81,81,81,0,0,0,0,0,True,
train__c11__user24__4-2-2,validation,11,Peel_fruits,user24,4-2-2,52,52,52,0,0,0,0,0,True,
train__c11__user24__4-2-3,validation,11,Peel_fruits,user24,4-2-3,26,26,26,0,0,0,0,0,True,
train__c11__user4__1-2-1,validation,11,Peel_fruits,user4,1-2-1,79,79,79,0,0,0,0,0,True,
train__c11__user4__1-2-2,validation,11,Peel_fruits,user4,1-2-2,58,58,58,0,0,0,0,0,True,
train__c11__user4__1-2-3,validation,11,Peel_fruits,user4,1-2-3,22,22,22,0,0,0,0,0,True,
train__c11__user4__2-1-1,validation,11,Peel_fruits,user4,2-1-1,41,41,41,0,0,0,0,0,True,
train__c11__user4__2-1-2,validation,11,Peel_fruits,user4,2-1-2,18,18,18,0,0,0,0,0,True,
train__c11__user4__2-1-3,validation,11,Peel_fruits,user4,2-1-3,29,29,29,0,0,0,0,0,True,
train__c11__user4__6-1-1,validation,11,Peel_fruits,user4,6-1-1,44,44,44,0,0,0,0,0,True,
train__c11__user4__6-1-2,validation,11,Peel_fruits,user4,6-1-2,51,51,51,0,0,0,0,0,True,
train__c11__user4__6-1-3,validation,11,Peel_fruits,user4,6-1-3,22,22,22,0,0,0,0,0,True,
train__c11__user4__7-1-1,validation,11,Peel_fruits,user4,7-1-1,46,46,46,0,0,0,0,0,True,
train__c11__user4__7-1-2,validation,11,Peel_fruits,user4,7-1-2,43,43,43,0,0,0,0,0,True,
train__c11__user4__7-1-3,validation,11,Peel_fruits,user4,7-1-3,31,31,31,0,0,0,0,0,True,
train__c12__user17__3-1-1,validation,12,Sweep_the_floor,user17,3-1-1,94,94,94,0,0,0,0,0,True,
train__c12__user17__3-1-2,validation,12,Sweep_the_floor,user17,3-1-2,89,89,89,0,0,0,0,0,True,
train__c12__user17__3-1-3,validation,12,Sweep_the_floor,user17,3-1-3,39,39,39,0,0,0,0,0,True,
train__c12__user23__3-2-1,validation,12,Sweep_the_floor,user23,3-2-1,89,89,89,0,0,0,0,0,True,
train__c12__user23__3-2-2,validation,12,Sweep_the_floor,user23,3-2-2,68,68,68,0,0,0,0,0,True,
train__c12__user23__3-2-3,validation,12,Sweep_the_floor,user23,3-2-3,76,76,76,0,0,0,0,0,True,
train__c12__user4__2-2-1,validation,12,Sweep_the_floor,user4,2-2-1,93,93,93,0,0,0,0,0,True,
train__c12__user4__2-2-2,validation,12,Sweep_the_floor,user4,2-2-2,70,70,70,0,0,0,0,0,True,
train__c12__user4__2-2-3,validation,12,Sweep_the_floor,user4,2-2-3,57,57,57,0,0,0,0,0,True,
train__c13__user17__3-1-1,validation,13,Mop_the_floor,user17,3-1-1,63,63,63,0,0,0,0,0,True,
train__c13__user17__3-1-2,validation,13,Mop_the_floor,user17,3-1-2,42,42,42,0,0,0,0,0,True,
train__c13__user17__3-1-3,validation,13,Mop_the_floor,user17,3-1-3,27,27,27,0,0,0,0,0,True,
train__c13__user4__2-2-1,validation,13,Mop_the_floor,user4,2-2-1,44,44,44,0,0,0,0,0,True,
train__c13__user4__2-2-2,validation,13,Mop_the_floor,user4,2-2-2,104,104,104,0,0,0,0,0,True,
train__c13__user4__2-2-3,validation,13,Mop_the_floor,user4,2-2-3,20,20,20,0,0,0,0,0,True,
train__c14__user17__3-2-1,validation,14,Wipe_bowls,user17,3-2-1,46,46,46,0,0,0,0,0,True,
train__c14__user17__3-2-2,validation,14,Wipe_bowls,user17,3-2-2,29,29,29,0,0,0,0,0,True,
train__c14__user17__3-2-3,validation,14,Wipe_bowls,user17,3-2-3,37,37,37,0,0,0,0,0,True,
train__c14__user4__4-2-1,validation,14,Wipe_bowls,user4,4-2-1,50,50,50,0,0,0,0,0,True,
train__c14__user4__4-2-2,validation,14,Wipe_bowls,user4,4-2-2,68,68,68,0,0,0,0,0,True,
train__c14__user4__4-2-3,validation,14,Wipe_bowls,user4,4-2-3,31,31,31,0,0,0,0,0,True,
train__c15__user17__2-2-1,validation,15,Wipe_windows_and_tables,user17,2-2-1,40,40,40,0,0,0,0,0,True,
train__c15__user17__2-2-2,validation,15,Wipe_windows_and_tables,user17,2-2-2,41,41,41,0,0,0,0,0,True,
train__c15__user17__2-2-3,validation,15,Wipe_windows_and_tables,user17,2-2-3,22,22,22,0,0,0,0,0,True,
train__c15__user17__3-3-1,validation,15,Wipe_windows_and_tables,user17,3-3-1,29,29,29,0,0,0,0,0,True,
train__c15__user17__3-3-2,validation,15,Wipe_windows_and_tables,user17,3-3-2,19,19,19,0,0,0,0,0,True,
train__c15__user17__3-3-3,validation,15,Wipe_windows_and_tables,user17,3-3-3,28,28,28,0,0,0,0,0,True,
train__c15__user23__3-1-1,validation,15,Wipe_windows_and_tables,user23,3-1-1,84,84,84,0,0,0,0,0,True,
train__c15__user23__3-1-2,validation,15,Wipe_windows_and_tables,user23,3-1-2,47,47,47,0,0,0,0,0,True,
train__c15__user23__3-1-3,validation,15,Wipe_windows_and_tables,user23,3-1-3,113,113,113,0,0,0,0,0,True,
train__c16__user17__6-1-1,validation,16,Fold_clothes,user17,6-1-1,88,88,88,0,0,0,0,0,True,
train__c16__user17__6-1-2,validation,16,Fold_clothes,user17,6-1-2,54,54,54,0,0,0,0,0,True,
train__c16__user17__6-1-3,validation,16,Fold_clothes,user17,6-1-3,25,25,25,0,0,0,0,0,True,
train__c16__user23__4-3-1,validation,16,Fold_clothes,user23,4-3-1,42,42,42,0,0,0,0,0,True,
train__c16__user23__4-3-2,validation,16,Fold_clothes,user23,4-3-2,17,17,17,0,0,0,0,0,True,
train__c16__user23__4-3-3,validation,16,Fold_clothes,user23,4-3-3,21,21,21,0,0,0,0,0,True,
train__c16__user24__4-1-1,validation,16,Fold_clothes,user24,4-1-1,94,94,94,0,0,0,0,0,True,
train__c16__user24__4-1-2,validation,16,Fold_clothes,user24,4-1-2,55,55,55,0,0,0,0,0,True,
train__c16__user24__4-1-3,validation,16,Fold_clothes,user24,4-1-3,28,28,28,0,0,0,0,0,True,
train__c17__user17__4-1-1,validation,17,Tap_the_keyboard,user17,4-1-1,60,60,60,0,0,0,0,0,True,
train__c17__user17__4-1-2,validation,17,Tap_the_keyboard,user17,4-1-2,68,68,68,0,0,0,0,0,True,
train__c17__user17__4-1-3,validation,17,Tap_the_keyboard,user17,4-1-3,49,49,49,0,0,0,0,0,True,
train__c17__user23__5-3-2,validation,17,Tap_the_keyboard,user23,5-3-2,23,23,23,0,0,0,0,0,True,
train__c17__user23__5-3-3,validation,17,Tap_the_keyboard,user23,5-3-3,30,30,30,0,0,0,0,0,True,
train__c17__user24__1-2-1,validation,17,Tap_the_keyboard,user24,1-2-1,55,55,55,0,0,0,0,0,True,
train__c17__user24__1-2-2,validation,17,Tap_the_keyboard,user24,1-2-2,25,25,25,0,0,0,0,0,True,
train__c17__user24__1-2-3,validation,17,Tap_the_keyboard,user24,1-2-3,31,31,31,0,0,0,0,0,True,
train__c17__user24__7-2-1,validation,17,Tap_the_keyboard,user24,7-2-1,31,31,31,0,0,0,0,0,True,
train__c17__user24__7-2-2,validation,17,Tap_the_keyboard,user24,7-2-2,19,19,19,0,0,0,0,0,True,
train__c17__user24__7-2-3,validation,17,Tap_the_keyboard,user24,7-2-3,19,19,19,0,0,0,0,0,True,
train__c17__user4__4-1-1,validation,17,Tap_the_keyboard,user4,4-1-1,50,50,50,0,0,0,0,0,True,
train__c17__user4__4-1-2,validation,17,Tap_the_keyboard,user4,4-1-2,29,29,29,0,0,0,0,0,True,
train__c17__user4__4-1-3,validation,17,Tap_the_keyboard,user4,4-1-3,43,43,43,0,0,0,0,0,True,
train__c17__user4__5-2-1,validation,17,Tap_the_keyboard,user4,5-2-1,51,51,51,0,0,0,0,0,True,
train__c17__user4__5-2-2,validation,17,Tap_the_keyboard,user4,5-2-2,50,50,50,0,0,0,0,0,True,
train__c17__user4__5-2-3,validation,17,Tap_the_keyboard,user4,5-2-3,60,60,60,0,0,0,0,0,True,
train__c18__user23__4-1-1,validation,18,Write,user23,4-1-1,64,64,64,0,0,0,0,0,True,
train__c18__user23__4-1-2,validation,18,Write,user23,4-1-2,51,51,51,0,0,0,0,0,True,
train__c18__user23__4-1-3,validation,18,Write,user23,4-1-3,71,71,71,0,0,0,0,0,True,
train__c18__user23__7-1-1,validation,18,Write,user23,7-1-1,31,31,31,0,0,0,0,0,True,
train__c18__user23__7-1-3,validation,18,Write,user23,7-1-3,22,22,22,0,0,0,0,0,True,
train__c18__user24__1-2-1,validation,18,Write,user24,1-2-1,34,34,34,0,0,0,0,0,True,
train__c18__user24__1-2-2,validation,18,Write,user24,1-2-2,31,31,31,0,0,0,0,0,True,
train__c18__user24__1-2-3,validation,18,Write,user24,1-2-3,17,17,17,0,0,0,0,0,True,
train__c18__user4__4-1-1,validation,18,Write,user4,4-1-1,31,31,31,0,0,0,0,0,True,
train__c18__user4__4-1-2,validation,18,Write,user4,4-1-2,44,44,44,0,0,0,0,0,True,
train__c18__user4__4-1-3,validation,18,Write,user4,4-1-3,20,20,20,0,0,0,0,0,True,
train__c19__user23__4-2-1,validation,19,Make_a_phone_call,user23,4-2-1,22,22,22,0,0,0,0,0,True,
train__c19__user23__4-2-2,validation,19,Make_a_phone_call,user23,4-2-2,37,37,37,0,0,0,0,0,True,
train__c19__user23__4-2-3,validation,19,Make_a_phone_call,user23,4-2-3,18,18,18,0,0,0,0,0,True,
train__c19__user24__3-2-1,validation,19,Make_a_phone_call,user24,3-2-1,29,29,29,0,0,0,0,0,True,
train__c19__user24__3-2-2,validation,19,Make_a_phone_call,user24,3-2-2,12,12,12,0,0,0,0,0,True,
train__c19__user24__3-2-3,validation,19,Make_a_phone_call,user24,3-2-3,23,23,23,0,0,0,0,0,True,
train__c19__user4__6-1-2,validation,19,Make_a_phone_call,user4,6-1-2,34,34,34,0,0,0,0,0,True,
train__c19__user4__6-1-3,validation,19,Make_a_phone_call,user4,6-1-3,38,38,38,0,0,0,0,0,True,
train__c20__user17__1-2-1,validation,20,Check_the_time,user17,1-2-1,17,17,17,0,0,0,0,0,True,
train__c20__user17__1-2-2,validation,20,Check_the_time,user17,1-2-2,20,20,20,0,0,0,0,0,True,
train__c20__user17__1-2-3,validation,20,Check_the_time,user17,1-2-3,11,11,11,0,0,0,0,0,True,
train__c20__user17__4-1-1,validation,20,Check_the_time,user17,4-1-1,14,14,14,0,0,0,0,0,True,
train__c20__user17__4-1-2,validation,20,Check_the_time,user17,4-1-2,8,8,8,0,0,0,0,0,True,
train__c20__user17__4-1-3,validation,20,Check_the_time,user17,4-1-3,7,7,7,0,0,0,0,0,True,
train__c20__user24__7-2-1,validation,20,Check_the_time,user24,7-2-1,22,22,22,0,0,0,0,0,True,
train__c20__user24__7-2-2,validation,20,Check_the_time,user24,7-2-2,11,11,11,0,0,0,0,0,True,
train__c20__user24__7-2-3,validation,20,Check_the_time,user24,7-2-3,19,19,19,0,0,0,0,0,True,
train__c20__user4__5-2-1,validation,20,Check_the_time,user4,5-2-1,23,23,23,0,0,0,0,0,True,
train__c20__user4__5-2-2,validation,20,Check_the_time,user4,5-2-2,16,16,16,0,0,0,0,0,True,
train__c20__user4__5-2-3,validation,20,Check_the_time,user4,5-2-3,11,11,11,0,0,0,0,0,True,
train__c21__user17__4-1-1,validation,21,Read_documents,user17,4-1-1,72,72,72,0,0,0,0,0,True,
train__c21__user17__4-1-2,validation,21,Read_documents,user17,4-1-2,57,57,57,0,0,0,0,0,True,
train__c21__user17__4-1-3,validation,21,Read_documents,user17,4-1-3,28,28,28,0,0,0,0,0,True,
train__c21__user23__4-1-1,validation,21,Read_documents,user23,4-1-1,46,46,46,0,0,0,0,0,True,
train__c21__user23__4-1-2,validation,21,Read_documents,user23,4-1-2,33,33,33,0,0,0,0,0,True,
train__c21__user23__4-1-3,validation,21,Read_documents,user23,4-1-3,44,44,44,0,0,0,0,0,True,
train__c21__user24__1-2-1,validation,21,Read_documents,user24,1-2-1,135,135,135,0,0,0,0,0,True,
train__c21__user24__1-2-2,validation,21,Read_documents,user24,1-2-2,36,36,36,0,0,0,0,0,True,
train__c21__user24__1-2-3,validation,21,Read_documents,user24,1-2-3,48,48,48,0,0,0,0,0,True,
train__c21__user24__7-2-1,validation,21,Read_documents,user24,7-2-1,83,83,83,0,0,0,0,0,True,
train__c21__user24__7-2-2,validation,21,Read_documents,user24,7-2-2,45,45,45,0,0,0,0,0,True,
train__c21__user24__7-2-3,validation,21,Read_documents,user24,7-2-3,51,51,51,0,0,0,0,0,True,
train__c21__user4__4-1-1,validation,21,Read_documents,user4,4-1-1,9,9,9,0,0,0,0,0,True,
train__c21__user4__4-1-2,validation,21,Read_documents,user4,4-1-2,12,12,12,0,0,0,0,0,True,
train__c21__user4__4-1-3,validation,21,Read_documents,user4,4-1-3,6,6,6,0,0,0,0,0,True,
train__c22__user24__1-2-1,validation,22,Turn_pages,user24,1-2-1,46,46,46,0,0,0,0,0,True,
train__c22__user24__1-2-2,validation,22,Turn_pages,user24,1-2-2,31,31,31,0,0,0,0,0,True,
train__c22__user24__1-2-3,validation,22,Turn_pages,user24,1-2-3,41,41,41,0,0,0,0,0,True,
train__c22__user24__7-2-1,validation,22,Turn_pages,user24,7-2-1,14,14,14,0,0,0,0,0,True,
train__c22__user24__7-2-2,validation,22,Turn_pages,user24,7-2-2,28,28,28,0,0,0,0,0,True,
train__c22__user24__7-2-3,validation,22,Turn_pages,user24,7-2-3,43,43,43,0,0,0,0,0,True,
train__c22__user4__4-1-1,validation,22,Turn_pages,user4,4-1-1,36,36,36,0,0,0,0,0,True,
train__c22__user4__4-1-2,validation,22,Turn_pages,user4,4-1-2,34,34,34,0,0,0,0,0,True,
train__c22__user4__4-1-3,validation,22,Turn_pages,user4,4-1-3,41,41,41,0,0,0,0,0,True,
train__c23__user17__6-2-1,validation,23,Listen_to_music_with_headphones,user17,6-2-1,46,46,46,0,0,0,0,0,True,
train__c23__user17__6-2-2,validation,23,Listen_to_music_with_headphones,user17,6-2-2,17,17,17,0,0,0,0,0,True,
train__c23__user17__6-2-3,validation,23,Listen_to_music_with_headphones,user17,6-2-3,14,14,14,0,0,0,0,0,True,
train__c23__user17__7-1-1,validation,23,Listen_to_music_with_headphones,user17,7-1-1,63,63,63,0,0,0,0,0,True,
train__c23__user17__7-1-2,validation,23,Listen_to_music_with_headphones,user17,7-1-2,70,70,70,0,0,0,0,0,True,
train__c23__user17__7-1-3,validation,23,Listen_to_music_with_headphones,user17,7-1-3,69,69,69,0,0,0,0,0,True,
train__c23__user23__4-2-1,validation,23,Listen_to_music_with_headphones,user23,4-2-1,37,37,37,0,0,0,0,0,True,
train__c23__user23__4-2-2,validation,23,Listen_to_music_with_headphones,user23,4-2-2,44,44,44,0,0,0,0,0,True,
train__c23__user23__4-2-3,validation,23,Listen_to_music_with_headphones,user23,4-2-3,9,9,9,0,0,0,0,0,True,
train__c23__user23__5-1-1,validation,23,Listen_to_music_with_headphones,user23,5-1-1,49,49,49,0,0,0,0,0,True,
train__c23__user23__5-1-2,validation,23,Listen_to_music_with_headphones,user23,5-1-2,45,45,45,0,0,0,0,0,True,
train__c23__user24__5-1-1,validation,23,Listen_to_music_with_headphones,user24,5-1-1,33,33,33,0,0,0,0,0,True,
train__c23__user24__5-1-2,validation,23,Listen_to_music_with_headphones,user24,5-1-2,22,22,22,0,0,0,0,0,True,
train__c23__user24__5-1-3,validation,23,Listen_to_music_with_headphones,user24,5-1-3,27,27,27,0,0,0,0,0,True,
train__c23__user24__7-2-1,validation,23,Listen_to_music_with_headphones,user24,7-2-1,32,32,32,0,0,0,0,0,True,
train__c23__user24__7-2-2,validation,23,Listen_to_music_with_headphones,user24,7-2-2,15,15,15,0,0,0,0,0,True,
train__c23__user24__7-2-3,validation,23,Listen_to_music_with_headphones,user24,7-2-3,19,19,19,0,0,0,0,0,True,
train__c24__user17__1-2-3,validation,24,Use_a_mobile_phone,user17,1-2-3,30,30,30,0,0,0,0,0,True,
train__c24__user23__7-3-1,validation,24,Use_a_mobile_phone,user23,7-3-1,42,42,42,0,0,0,0,0,True,
train__c24__user23__7-3-2,validation,24,Use_a_mobile_phone,user23,7-3-2,22,22,22,0,0,0,0,0,True,
train__c24__user23__7-3-3,validation,24,Use_a_mobile_phone,user23,7-3-3,10,10,10,0,0,0,0,0,True,
train__c24__user24__4-1-1,validation,24,Use_a_mobile_phone,user24,4-1-1,44,44,44,0,0,0,0,0,True,
train__c24__user24__4-1-2,validation,24,Use_a_mobile_phone,user24,4-1-2,29,29,29,0,0,0,0,0,True,
train__c24__user24__4-1-3,validation,24,Use_a_mobile_phone,user24,4-1-3,12,12,12,0,0,0,0,0,True,
train__c24__user24__5-1-1,validation,24,Use_a_mobile_phone,user24,5-1-1,46,46,46,0,0,0,0,0,True,
train__c24__user24__5-1-2,validation,24,Use_a_mobile_phone,user24,5-1-2,30,30,30,0,0,0,0,0,True,
train__c24__user24__5-1-3,validation,24,Use_a_mobile_phone,user24,5-1-3,10,10,10,0,0,0,0,0,True,
train__c24__user4__3-2-1,validation,24,Use_a_mobile_phone,user4,3-2-1,54,54,54,0,0,0,0,0,True,
train__c24__user4__3-2-2,validation,24,Use_a_mobile_phone,user4,3-2-2,52,52,52,0,0,0,0,0,True,
train__c24__user4__3-2-3,validation,24,Use_a_mobile_phone,user4,3-2-3,55,55,55,0,0,0,0,0,True,
train__c24__user4__6-1-1,validation,24,Use_a_mobile_phone,user4,6-1-1,45,45,45,0,0,0,0,0,True,
train__c24__user4__6-1-2,validation,24,Use_a_mobile_phone,user4,6-1-2,54,54,54,0,0,0,0,0,True,
train__c24__user4__6-1-3,validation,24,Use_a_mobile_phone,user4,6-1-3,13,13,13,0,0,0,0,0,True,
train__c25__user24__2-2-1,validation,25,Watch_TV,user24,2-2-1,39,39,39,0,0,0,0,0,True,
train__c25__user24__2-2-2,validation,25,Watch_TV,user24,2-2-2,25,25,25,0,0,0,0,0,True,
train__c25__user24__2-2-3,validation,25,Watch_TV,user24,2-2-3,17,17,17,0,0,0,0,0,True,
train__c25__user24__5-3-1,validation,25,Watch_TV,user24,5-3-1,14,14,14,0,0,0,0,0,True,
train__c25__user24__5-3-2,validation,25,Watch_TV,user24,5-3-2,29,29,29,0,0,0,0,0,True,
train__c25__user24__5-3-3,validation,25,Watch_TV,user24,5-3-3,28,28,28,0,0,0,0,0,True,
train__c26__user23__5-1-1,validation,26,Play_games,user23,5-1-1,43,43,43,0,0,0,0,0,True,
train__c26__user23__5-1-2,validation,26,Play_games,user23,5-1-2,52,52,52,0,0,0,0,0,True,
train__c26__user23__5-1-3,validation,26,Play_games,user23,5-1-3,21,21,21,0,0,0,0,0,True,
train__c26__user24__4-1-1,validation,26,Play_games,user24,4-1-1,41,41,41,0,0,0,0,0,True,
train__c26__user24__4-1-2,validation,26,Play_games,user24,4-1-2,11,11,11,0,0,0,0,0,True,
train__c26__user24__4-1-3,validation,26,Play_games,user24,4-1-3,22,22,22,0,0,0,0,0,True,
train__c26__user24__4-3-1,validation,26,Play_games,user24,4-3-1,46,46,46,0,0,0,0,0,True,
train__c26__user24__4-3-2,validation,26,Play_games,user24,4-3-2,28,28,28,0,0,0,0,0,True,
train__c26__user24__4-3-3,validation,26,Play_games,user24,4-3-3,14,14,14,0,0,0,0,0,True,
train__c26__user24__5-3-1,validation,26,Play_games,user24,5-3-1,23,23,23,0,0,0,0,0,True,
train__c26__user24__5-3-2,validation,26,Play_games,user24,5-3-2,19,19,19,0,0,0,0,0,True,
train__c26__user24__5-3-3,validation,26,Play_games,user24,5-3-3,27,27,27,0,0,0,0,0,True,
train__c27__user17__1-2-1,validation,27,Take_a_selfie,user17,1-2-1,46,46,46,0,0,0,0,0,True,
train__c27__user17__1-2-2,validation,27,Take_a_selfie,user17,1-2-2,21,21,21,0,0,0,0,0,True,
train__c27__user17__1-2-3,validation,27,Take_a_selfie,user17,1-2-3,30,30,30,0,0,0,0,0,True,
train__c27__user23__3-2-2,validation,27,Take_a_selfie,user23,3-2-2,22,22,22,0,0,0,0,0,True,
train__c27__user23__3-2-3,validation,27,Take_a_selfie,user23,3-2-3,29,29,29,0,0,0,0,0,True,
train__c27__user23__4-2-1,validation,27,Take_a_selfie,user23,4-2-1,41,41,41,0,0,0,0,0,True,
train__c27__user23__4-2-2,validation,27,Take_a_selfie,user23,4-2-2,42,42,42,0,0,0,0,0,True,
train__c27__user23__4-2-3,validation,27,Take_a_selfie,user23,4-2-3,9,9,9,0,0,0,0,0,True,
train__c27__user24__1-1-1,validation,27,Take_a_selfie,user24,1-1-1,29,29,29,0,0,0,0,0,True,
train__c27__user24__1-1-2,validation,27,Take_a_selfie,user24,1-1-2,23,23,23,0,0,0,0,0,True,
train__c27__user24__1-1-3,validation,27,Take_a_selfie,user24,1-1-3,16,16,16,0,0,0,0,0,True,
train__c27__user4__3-2-1,validation,27,Take_a_selfie,user4,3-2-1,28,28,28,0,0,0,0,0,True,
train__c27__user4__3-2-2,validation,27,Take_a_selfie,user4,3-2-2,26,26,26,0,0,0,0,0,True,
train__c27__user4__3-2-3,validation,27,Take_a_selfie,user4,3-2-3,16,16,16,0,0,0,0,0,True,
train__c28__user17__3-1-1,validation,28,Jog_in_place,user17,3-1-1,33,33,33,0,0,0,0,0,True,
train__c28__user17__3-1-2,validation,28,Jog_in_place,user17,3-1-2,44,44,44,0,0,0,0,0,True,
train__c28__user17__3-1-3,validation,28,Jog_in_place,user17,3-1-3,30,30,30,0,0,0,0,0,True,
train__c28__user23__3-2-2,validation,28,Jog_in_place,user23,3-2-2,21,21,21,0,0,0,0,0,True,
train__c28__user23__3-2-3,validation,28,Jog_in_place,user23,3-2-3,19,19,19,0,0,0,0,0,True,
train__c28__user24__3-2-1,validation,28,Jog_in_place,user24,3-2-1,26,26,26,0,0,0,0,0,True,
train__c28__user24__3-2-2,validation,28,Jog_in_place,user24,3-2-2,41,41,41,0,0,0,0,0,True,
train__c28__user24__3-2-3,validation,28,Jog_in_place,user24,3-2-3,51,51,51,0,0,0,0,0,True,
train__c28__user4__3-2-1,validation,28,Jog_in_place,user4,3-2-1,46,46,46,0,0,0,0,0,True,
train__c28__user4__3-2-2,validation,28,Jog_in_place,user4,3-2-2,39,39,39,0,0,0,0,0,True,
train__c28__user4__3-2-3,validation,28,Jog_in_place,user4,3-2-3,31,31,31,0,0,0,0,0,True,
train__c29__user17__4-1-1,validation,29,Do_squats,user17,4-1-1,46,46,46,0,0,0,0,0,True,
train__c29__user17__4-1-2,validation,29,Do_squats,user17,4-1-2,22,22,22,0,0,0,0,0,True,
train__c29__user17__4-1-3,validation,29,Do_squats,user17,4-1-3,22,22,22,0,0,0,0,0,True,
train__c29__user23__1-2-1,validation,29,Do_squats,user23,1-2-1,31,31,31,0,0,0,0,0,True,
train__c29__user23__1-2-2,validation,29,Do_squats,user23,1-2-2,30,30,30,0,0,0,0,0,True,
train__c29__user23__1-2-3,validation,29,Do_squats,user23,1-2-3,22,22,22,0,0,0,0,0,True,
train__c29__user23__6-1-1,validation,29,Do_squats,user23,6-1-1,34,34,34,0,0,0,0,0,True,
train__c29__user23__6-1-2,validation,29,Do_squats,user23,6-1-2,17,17,17,0,0,0,0,0,True,
train__c29__user23__6-1-3,validation,29,Do_squats,user23,6-1-3,28,28,28,0,0,0,0,0,True,
train__c29__user23__6-3-1,validation,29,Do_squats,user23,6-3-1,61,61,61,0,0,0,0,0,True,
train__c29__user23__6-3-2,validation,29,Do_squats,user23,6-3-2,31,31,31,0,0,0,0,0,True,
train__c29__user23__6-3-3,validation,29,Do_squats,user23,6-3-3,31,31,31,0,0,0,0,0,True,
train__c29__user24__6-3-1,validation,29,Do_squats,user24,6-3-1,72,72,72,0,0,0,0,0,True,
train__c29__user24__6-3-2,validation,29,Do_squats,user24,6-3-2,63,63,63,0,0,0,0,0,True,
train__c29__user24__6-3-3,validation,29,Do_squats,user24,6-3-3,40,40,40,0,0,0,0,0,True,
train__c30__user17__2-2-1,validation,30,Do_jumping_jacks,user17,2-2-1,37,37,37,0,0,0,0,0,True,
train__c30__user17__2-2-2,validation,30,Do_jumping_jacks,user17,2-2-2,43,43,43,0,0,0,0,0,True,
train__c30__user17__2-2-3,validation,30,Do_jumping_jacks,user17,2-2-3,17,17,17,0,0,0,0,0,True,
train__c30__user4__3-2-1,validation,30,Do_jumping_jacks,user4,3-2-1,32,32,32,0,0,0,0,0,True,
train__c30__user4__3-2-2,validation,30,Do_jumping_jacks,user4,3-2-2,11,11,11,0,0,0,0,0,True,
train__c30__user4__3-2-3,validation,30,Do_jumping_jacks,user4,3-2-3,29,29,29,0,0,0,0,0,True,
train__c31__user17__3-1-1,validation,31,Do_stretching_exercises,user17,3-1-1,20,20,20,0,0,0,0,0,True,
train__c31__user17__3-1-2,validation,31,Do_stretching_exercises,user17,3-1-2,26,26,26,0,0,0,0,0,True,
train__c31__user17__3-1-3,validation,31,Do_stretching_exercises,user17,3-1-3,28,28,28,0,0,0,0,0,True,
train__c31__user17__4-1-1,validation,31,Do_stretching_exercises,user17,4-1-1,24,24,24,0,0,0,0,0,True,
train__c31__user17__4-1-2,validation,31,Do_stretching_exercises,user17,4-1-2,30,30,30,0,0,0,0,0,True,
